,brand,image,ingredient,name,price
663,나이팅게일,https://contents.lotteon.com/itemimage/LB/PD/10/00/88/50/_1/39/39/LBPD10008850_13939_1.jpg/dims/resizef/554X554,"1STEP_정제수, 부틸렌글라이콜, 글리세린, 트레할로스, 프로판디올, 글라이콜릭애씨드, 피이지-75, 1,2-헥산디올, 알지닌, 하이드롤라이즈드콜라겐, 피이지-60하이드로제네이티드캐스터오일, 잔탄검, 클로페네신, 윈터그린잎추출물, 왕귤나무씨추출물, 창포추출물, 흰목이버섯추출물, 디소듐이디티에이, 향료, 아데노신, 해수,쟈스민꽃수, 포도주추출물, 대나무수, 자작나무수액, 다마스크장미꽃수, 타우린, 들깨잎추출물, 바닐릴부틸에텔, 녹차추출물, 페녹시에탄올, 에칠헥실글리세린 2STEP_피브이피, 정제수, 글리세린, 피이지-12디메치콘, 카올린, 티타늄디옥사이드, 브이피/브이에이코폴리머, 부틸렌글라이콜, 페녹시에탄올, 하이드롤라이즈드콜라겐, 포도주추출물, 녹차추출물, 자작나무수액, 해수, 대나무수, 쟈스민꽃수, 다마스크장미꽃수, 타우린 3STEP_정제수, 글리세린, 부틸렌글라이콜, 프로판디올, 하이드롤라이즈드호호바에스터, 12-헥산디올, 하이드롤라이즈드콜라겐, 피이지-60하이드로제네이티드캐스터오일, 판테놀, 카보머, 잔탄검, 클로페네신, 알지닌, 펜틸렌글라이콜, 나무씨추출물,디포타슘글리시리제이트, 창, 추출물, 디소듐이디티에이, 향료, 해수, 아데노신, 병풀추출물, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 쟈스민꽃수, 서양장미꽃수, 포도주추출물, 대나무수, 자작나무수액, 다마스크장미꽃수, 위치하젤잎추출물, 프로필렌글라이콜, 피브이엠/엠에이코폴리머, 타우린, 알로에베라잎추출물, 들깨잎추출물, 서양장미꽃추출물, 녹차추출물, 페녹시에탄올, 대왕송잎추출물, 느릅나무뿌리추출물, 달맞이꽃추출물, 갈근추출물,에칠헥실글리세린",3스텝 타코팩 [문어흡착팩],"12,000원"
664,라포티셀,https://contents.lotteon.com/itemimage/LB/PD/10/01/88/52/_2/89/14/LBPD10018852_28914_1.jpg/dims/resizef/554X554,"돌콩오일,에틸헥실팔미테이트,피이지-20글리세릴트라이아이소스테아레이트,마카다미아씨오일,아보카도오일,올리브오일,브라질넛씨오일,살구씨오일,잇꽃씨오일,레몬껍질오일,에틸헥실글리세린",올바른  클렌징 생활 오일 300ml 1+1 기획,"21,700원"
665,파파레서피,https://contents.lotteon.com/itemimage/LB/PD/10/02/28/80/_3/43/91/LBPD10022880_34391_1.jpg/dims/resizef/554X554,"정제수, 프로판다이올, 다이프로필렌글라이콜, 메틸프로판다이올, 나이아신아마이드, 펜틸렌글라이콜, 옥틸도데세스-16, 글리세린, 베타인, 알파-비사보롤, 하이드록시아세토페논, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 에틸헥실글리세린, 다시마추출물, 한련초잎추출물, 다이소듐이디티에이, 귀리커넬추출물, 아티초크잎추출물, 폴리쿼터늄-51, 하이드로제네이티드레시틴, 베타-글루칸, 녹차수, 1,2-헥산다이올, 인도멀구슬나무꽃추출물, 프룩토올리고사카라이드, 인도멀구슬나무잎추출물, 부틸렌글라이콜, 홀리바질잎추출물, 울금뿌리추출물, 당근추출물(10ppm), 하이드롤라이즈드하이알루로닉애씨드, 참산호말추출물, 사이아노코발아민, 글루타티온, 토코페롤, 아세틸글루코사민, 닥나무뿌리추출물, 뽕나무껍질추출물, 사과추출물, 동백나무잎추출물, 녹차추출물, 병풀추출물, 갈락토아라비난, 송이버섯추출물",캐롯 솔루션 스킨 200ml,"19,900원"
666,토피크렘,https://contents.lotteon.com/itemimage/LB/PD/10/01/72/14/_2/64/15/LBPD10017214_26415_1.jpg/dims/resizef/554X554,"라이트 UM 크림 : 정제수, 미네랄오일, 아이소프로필아이소스테아레이트, 글리세린, 옥틸도데실피씨에이, 글리세릴스테아레이트, 피이지-100스테아레이트, 우레아, 잔탄검, 페녹시에탄올, 바이오사카라이드검-1, 에틸헥실글리세린, 소듐폴리아크릴레이트, 토코페롤, 클로페네신, 소듐하이드록사이드, 향료",모이스처 라이징 라이트 크림 40ml,"7,900원"
667,바이오더마,https://contents.lotteon.com/itemimage/LB/PD/10/01/69/12/_2/60/37/LBPD10016912_26037_1.jpg/dims/resizef/554X554,"정제수, 피이지-6카프릴릭/카프릭글리세라이즈, 다이소듐이디티에이, 세트리모늄브로마이드, 프로필렌글라이콜, 오이열매추출물, 프룩토올리고사카라이드, 만니톨, 자일리톨, 람노오스",센시비오 H2O 500ml 펌프형 500ml,"17,500원"
668,비페스타,https://contents.lotteon.com/itemimage/LB/PD/10/00/93/27/_1/47/22/LBPD10009327_14722_1.jpg/dims/resizef/554X554,"정제수, 에탄올, 글리세린, 피피지-75-피이지-300핵실렌글라이콜, 피이지-7글리세릴코코에이트, 피이지-6카프릴릭/카프릭글리세라이드, 피이지-20글리세릴디이소스테아레이트, 페녹시에탄올,메칠파라벤, 소듐스테아로일글루타메이트, 소듐시트레이트, 디소듐이디티에이, 시트릭애씨드, 디하이드록시프로필알지닌에이치씨엘, 피이지-6, 피이지-32",클렌징시트 모이스트 46매,"10,000원"
669,센텔리안24,https://contents.lotteon.com/itemimage/LB/PD/10/01/86/87/_2/86/50/LBPD10018687_28650_1.jpg/dims/resizef/554X554,"병풀추출물, 사이클로헥사실록세인, 나이아신아마이드, 다이카프릴릴에터, 1,2-헥산다이올, C14-22알코올, 다이프로필렌글라이콜, 다시마추출물, 한련초잎추출물, 무화과추출물, 베르가못잎추출물, 피버퓨추출물, 살비아잎수, 수용성콜라겐, 오렌지껍질오일, 하이드로제네이티드레시틴, 올리브오일, 병풀오일, 폴리글리세릴-10라우레이트, 소듐아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 정제수, 다이메티콘/비닐다이메티콘크로스폴리머, 폴리아이소부텐, C12-20알킬글루코사이드, 글리세릴스테아레이트에스이, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 베타-글루칸, 솔비탄올리에이트, 카프릴릴/카프릴글루코사이드, 아데노신, 프룩토올리고사카라이드, 소듐스테아로일글루타메이트, 다이소듐이디티에이, 글리세린, 소듐라우레이트, 알란토인, 하이드롤라이즈드하이알루로닉애씨드, 라우릭애씨드, 마데카식애씨드, 아시아티코사이드, 글루코오스, 아시아틱애씨드, 세라마이드엔피, 수용성프로테오글리칸, 엘라스틴, 포스포리피드, 하이알루로닉애씨드, 폴리솔베이트60, 에틸헥실글리세린, 리모넨","마데카 릴리프 크림 기획 (+토너,에센스,마스크팩)","20,800원"
670,바이오더마,https://contents.lotteon.com/itemimage/LB/PD/10/00/02/01/_2/28/LBPD10000201_228_1.jpg/dims/resizef/554X554,"정제수, 피이지-6카프릴릭/카프릭글리세라이드, 소듐시트레이트, 시트릭애씨드, 디소듐이디티에이, 징크글루코네이트, 세트리모늄브로마이드, 카퍼설페이트, 프룩토올리고사카라이드, 만니톨, 람노오스, 자일리톨, 프로필렌글라이콜, 은행잎추출물, 향료",세비엄 H2O 500ml,"24,000원"
671,메디큐브,https://contents.lotteon.com/itemimage/LB/PD/10/00/33/68/_5/78/0/LBPD10003368_5780_1.jpg/dims/resizef/554X554,추후 전달 예정,레드 토너 100ml,"25,600원"
672,레드투래드,https://contents.lotteon.com/itemimage/LB/PD/10/01/78/38/_2/73/38/LBPD10017838_27338_1.jpg/dims/resizef/554X554,"에틸헥실팔미테이트, 세틸에틸헥사노에이트, 솔베스-30테트라올리에이트, 잇꽃씨오일, 아이소프로필미리스테이트, C13-15알케인, 정제수, 피뿌리풀잎/줄기추출물, 해바라기씨오일, 돌콩추출물, 토코페롤, 글리세린, 펜틸렌글라이콜, 부틸렌글라이콜, 1,2-헥산다이올, 옥탄다이올, 에틸헥실글리세린, 향료",안티더스트 클렌징 오일 150ml,"16,600원"
673,제이엠솔루션,https://contents.lotteon.com/itemimage/LB/PD/10/02/06/62/_3/13/90/LBPD10020662_31390_1.jpg/dims/resizef/554X554,"편백수, 글리세린, 부틸렌글라이콜, 다이프로필렌글라이콜, 비닐다이메티콘, C14-22알코올, 프로판다이올, 1,2-헥산다이올, 하이드로제네이티드폴리데센, 펜틸렌글라이콜, 카프릴릴메티콘, C12-20알킬글루코사이드, 카보머, 세틸에틸헥사노에이트, 트로메타민, 세테아릴알코올, 정제수, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 만주자작나무수액, 에틸헥실글리세린, 다이소듐이디티에이, 하이알루로닉애씨드, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트, 베르가모트오일, 글루코오스, 로즈마리잎오일, 크랜베리추출물, 서양산딸기추출물, 카프릴릴글라이콜, 연꽃수, 로즈우드오일",글로우 필 스파 크림 기획 (+크림),"23,600원"
674,GD11,https://contents.lotteon.com/itemimage/LB/PD/10/01/63/04/_2/52/75/LBPD10016304_25275_1.jpg/dims/resizef/554X554,"[지디일레븐 셀팩토리 파워 글로우 볼] 소듐하이알루로네이트, 하이드록시프로필메틸셀룰로오스, 올리브오일피이지-7에스터, 비닐다이메티콘/메티콘실세스퀴옥세인크로스폴리머, 마그네슘아스코빌포스페이트, 인체제대혈세포배양액, 만니톨, 다이프로필렌글라이콜, 1,2-헥산다이올, 비타민나무열매추출물, 카퍼트라이펩타이드-1, 트라이펩타이드-1, 팔미토일펜타펩타이드-4, 다이펩타이드-2, 올리고펩타이드-1, 에델바이스캘러스배양추출물 (인체제대혈세포배양액 5,000 ppm 함유)    [지디일레븐 셀팩토리 파워 글로우 부스터] 정제수, 부틸렌글라이콜, 글리세린, 글리세레스-26, 프로판다이올, 나이아신아마이드, 1,2-헥산다이올, C12-14파레스-7, 판테놀, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 황련추출물, 잔탄검, 에틸헥실글리세린, 아데노신, 한련초추출물, 아이비고드열매추출물, 다이소듐이디티에이, 하이드로제네이티드레시틴, 폴리글리세릴-10스테아레이트, 소듐아스코빌포스페이트, 로즈힙열매추출물, 비타민나무열매추출물, 인도멀구슬나무꽃추출물, 하이드록시프로필사이클로덱스트린, 홀리바질잎추출물, 카카두플럼추출물, 인도멀구슬나무잎추출물, 울금뿌리추출물, 참산호말추출물, 까무까무열매추출물, 글루타티온, 피리독신, 폴릭애씨드, 바이오틴, 토코페롤, 사이아노코발아민, 티아민에이치씨엘, 리보플라빈, 리놀레익애씨드, 이노시톨, 베타-카로틴, 향료",셀팩토리 파워 글로우 스타터 (1회분),"3,000원"
675,유리아쥬,https://contents.lotteon.com/itemimage/LB/PD/10/00/29/50/_5/04/4/LBPD10002950_5044_1.jpg/dims/resizef/554X554,"정제수,부티로스퍼뭄파르키(쉐어버터),디메치콘,스쿠알란,하이드로제네이티드폴리데센,글리세린,디글리세린,에틸헥실팔미테이트,메도우폼씨오일,폴리메칠메타크릴레이트,프로판다이올,프로필헵틸카프릴레이트,부틸렌글라이콜,자일리틸글루코사이드,1,2-헥산다이올,스테아레스-2,스테아레스-21,안하이드로자일리톨,세틸알코올,트레할로스,우레아,자일리톨,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,클로페네신,펜타에리스리틸디스테아레이트,소듐폴리아크릴레이트,향료,글루코오스,o-사이멘-5-올,토코페릴아세테이트,펜틸렌글라이콜,세린,소듐하이드록사이드,알진,카프릴릴글라이콜,다이소듐포스페이트,글리세릴폴리아크릴레이트,풀루란,소듐하이알루로네이트,포타슘포스페이트",오 떼르말 워터 크림 40ml,"28,000원"
676,파파레서피,https://contents.lotteon.com/itemimage/LB/PD/10/02/28/78/_3/43/88/LBPD10022878_34388_1.jpg/dims/resizef/554X554,"정제수, 메틸프로판다이올, 1,2-헥산다이올, 프로판다이올, 부틸렌글라이콜, 나이아신아마이드, 당근추출물(8,714ppm), 옥틸도데세스-16, 다이프로필렌글라이콜, 글리세린, 한련초잎추출물, 다시마추출물, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 잔탄검, 에틸헥실글리세린, 트로메타민, 아데노신, 다이소듐이디티에이, 불가리스쑥오일, 프룩토올리고사카라이드, 소듐하이알루로네이트, 인도멀구슬나무꽃추출물, 하이드로제네이티드레시틴, 베타-글루칸, 인도멀구슬나무잎추출물, 홀리바질잎추출물, 울금뿌리추출물, 하이드롤라이즈드하이알루로닉애씨드, 참산호말추출물, 사이아노코발아민, 토코페롤, 붉은토끼풀추출물, 단삼뿌리추출물, 아세틸글루코사민, 알파-비사보롤, 닥나무뿌리추출물, 뽕나무껍질추출물, 사과추출물, 동백나무잎추출물, 녹차추출물, 병풀추출물, 갈락토아라비난, 글루타티온, 송이버섯추출물",캐롯 다크스팟 솔루션 앰플 30ml,"19,900원"
677,엘리자베스아덴,https://contents.lotteon.com/itemimage/LB/PD/10/01/98/31/_3/02/16/LBPD10019831_30216_1.jpg/dims/resizef/554X554,"페트롤라툼,라놀린,미네랄오일, 피마자오일,살리실릭애씨드,토코페릴아세테이트,그린와틀추출물,통카콩열매추출물,바닐린,벤질알코올,옥수수오일,토코페롤,식물성오일,비에이치티,적색산화철,황색산화철",에잇아워크림 라이트리센티드 50ml(무향) [업체배송],"22,500원"
678,피지오겔,https://contents.lotteon.com/itemimage/LB/PD/10/01/88/17/_2/88/80/LBPD10018817_28880_1.jpg/dims/resizef/554X554,"정제수, 카프릴릭/카프릭트리글리세라이드, 글리세린, 펜틸렌글라이콜, 쉐어버 터, 하이드로제네이티드레시틴, 팔미타마이드엠이에이, 하이드록시에칠셀룰로 오스, 카프릴릴글라이콜, 잔탄검, 베타인, 스쿠알란, 사코신, 아세트아마이드엠 이에이, 소듐카보머, 카보머, 세라마이드엔피(세라마이드3)",레드수딩 AI 로션 200ml,"28,000원"
679,라포티셀,https://contents.lotteon.com/itemimage/LB/PD/10/01/88/35/_2/89/17/LBPD10018835_28917_1.jpg/dims/resizef/554X554,"정제수, 글리세린, 부틸렌글라이콜, 하이드로제네이티드폴리데센, 나이아신아마이드, 프로판다이올, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 페닐트라이메티콘, 1,2-헥산다이올, 카프릴릴글라이콜, 암모늄아크릴로일다이메틸타우레이트/베헤네스-25메타크라일레이트크로스폴리머, 다이메티콘/비닐다이메티콘크로스폴리머, 다이메티콘올, 트라이실록세인, 판테놀, 솔비탄아이소스테아레이트, 펜틸렌글라이콜, 잔탄검, 마데카소사이드, 목련나무껍질추출물, 다이소듐이디티에이, 녹차추출물, 애플민트잎추출물, 타임잎추출물, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 향료",블레미쉬 아웃 크림 50ml,"13,300원"
680,라로슈포제,https://contents.lotteon.com/itemimage/LB/PD/10/01/63/78/_2/53/79/LBPD10016378_25379_1.jpg/dims/resizef/554X554,정제수 글리세린 프로판다이올 펜틸렌글라이콜 알란토인 소듐클로라이드 카르노신 코코-베타인 시트릭애씨드,똘러리앙 울트라 8워터 에센스 100ml,"29,000원"
681,아벤느,https://contents.lotteon.com/itemimage/LB/PD/10/02/06/15/_3/13/50/LBPD10020615_31350_1.jpg/dims/resizef/554X554,"아벤느온천수(아쿠아), 정제수, 소듐코코암포아세테이트, 다이소듐코코일글루타메이트, 시트릭애씨드, 다이소듐이디티에이, 조합향료, 글루타믹애씨드, 락틱애씨드, 프로필렌글라이콜, 소듐벤조에이트, 소듐클로라이드",젠틀 클렌징 무스 폼 150ml,"24,000원"
682,센카,https://contents.lotteon.com/itemimage/LB/PD/10/02/14/88/_3/24/77/LBPD10021488_32477_1.jpg/dims/resizef/554X554,"정제수, 솔비톨, 글리세린, 다이프로필렌글라이콜, 부틸렌글라이콜, 소듐메틸타우레이트, 라우릴베타인, 라우릭애씨드, 알지닌코코에이트, 미리스틱애씨드, 향료, 펜타소듐펜테테이트, 폴리쿼터늄-7, 소듐벤조에이트, 포타슘하이드록사이드, 소듐메타바이설파이트, 피이지/피피지-14/7다이메틸에터, 소듐하이알루로네이트, 시트릭애씨드, 소듐아세틸레이티드하이알루로네이트, 세리신, 에탄올, 포타슘솔베이트, 하이드롤라이즈드실크",스피디 퍼펙트 휩 2입 (150ml+150ml),"19,800원"
683,듀이트리,https://contents.lotteon.com/itemimage/LB/PD/10/00/27/20/_4/89/0/LBPD10002720_4890_1.jpg/dims/resizef/554X554,"정제수, 부틸렌글라이콜, 글리세린, 피이지/피피지-17/6코폴리머, 라벤더오일, 라벤더꽃추출물, 병풀추출물, 하수오추출물, 백화사설초추출물, 소듐하이알루로네이트, 마치현추출물, 위치하젤추출물, 파파인, 피이지-32, 글리세레스-26, 에칠헥실글리세린, 하이드록시에칠아크릴레이트/소듐아크릴로일디메칠타우레이트코폴리머, 잔탄검, 디소듐이디티에이, 페녹시에탄올, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 1,2-헥산디올, 알지닌, 피이지-60하이드로제네이티드캐스터오일",아쿠아 딥 마스크 27g,"1,500원"
684,유세린,https://contents.lotteon.com/itemimage/LB/PD/10/01/17/11/_1/83/01/LBPD10011711_18301_1.jpg/dims/resizef/554X554,"정제수, 글리세린, 에칠헥실살리실레이트, 부틸메톡시디벤조일메탄, 합성비즈왁스, 부틸렌글라이콜다이카프릴레이트/다이카프레이트, 세틸팔미테이트, 베헤닐알코올, 하이드로제네이티드코코-글리세라이즈, 메틸프로판다이올, 옥틸도데칸올, 페닐벤즈이미다졸설포닉애씨드, 폴리메틸실세스퀴옥세인, 글리세릴스테아레이트시트레이트, 알지닌에이치씨엘, 비스-에칠헥실옥시페놀메톡시페닐트리아진, 스테아릴알코올, 페녹시에탄올, 다이메티콘, 소듐하이드록사이드, 1,2-헥산다이올, 요엽후박나무껍질추출물, 실리카다이메틸실릴레이트, 카보머, 에틸헥실글리세린, 아니스열매추출물, 트라이소듐이디티에이, 소듐하이알루로네이트",볼륨 리프팅 아이크림 15ml,"29,900원"
685,싸이닉,https://contents.lotteon.com/itemimage/LB/PD/10/01/57/14/_2/43/97/LBPD10015714_24397_1.jpg/dims/resizef/554X554,"[전성분] 정제수, 글리세린, 부틸렌글라이콜, 글리세레스-26, 1,2-헥산다이올, 병풀추출물, 티트리추출물, 마데카소사이드, 티트리잎오일, 아시아티코사이드, 마데카식애씨드, 아시아틱애씨드, 알란토인, 판테놀, 마트리카리아꽃추출물, 알로에베라잎추출물, 펜틸렌글라이콜, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 알지닌, 베타인, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 다이포타슘글리시리제이트, 에틸헥실글리세린, 잔탄검, 다이소듐이디티에이, 베타-글루칸, 솔비탄아이소스테아레이트, 히비스커스꽃추출물, 바이오사카라이드검-1, 토코페롤",듀얼 액티브 앰플 마스크 수딩 [진정시카],"1,000원"
686,에이에이치씨코리아,https://contents.lotteon.com/itemimage/LB/PD/10/01/72/46/_2/64/55/LBPD10017246_26455_1.jpg/dims/resizef/554X554,"다이메티+B3:C67콘,비닐다이메티콘/메티콘실세스퀴옥세인크로스폴리머,폴리에틸렌,세틸에틸헥사노에이트,호모살레이트,에칠헥실메톡시신나메이트,다이카프릴릴카보네이트,하이드로제네이티드폴리(C6-14올레핀),에칠헥실살리실레이트,토코페릴아세테이트,디에칠아미노하이,록시벤조일헥실벤조에이트,비스-에칠헥실옥시페놀메톡시페닐트리아진,오조케라이트,오렌지오일,필리핀오렌지껍질오일,리씨열매오일,녹차추출물,동백나무꽃추출물,라벤더꽃수,병풀추출물,빙하수,보검선인장줄기추출물,쌀겨추출물,아르간커넬오일,알로에베라잎추출물,오렌지추출물 포트마리골드꽃추출물,코코넛야자오일,타히티바닐라추출물,해바라기씨오일불검화물,해수,락토바실러스/콩발효추출물,참마뿌리추출물 슈도알테로모나스발효추출물,오레가노잎추출물,편백잎추출물,흰버드나무껍질추출물,흰목이버섯추출물,쇠비름추출물,육계나무껍질추출물 황금추출물,알바수련꽃추출물,에필로비움 플레이스케리추출물,실론시나몬나무껍질추출물,람부탄가지/열매/잎추출물,리치추출물,망고스틴껍질추출물,티아꽃추출물,해바라기씨오일,알파-비사보롤,라우릴피이지-9폴리다이메틸실록시에틸다이메티콘,데하이드로아세틱애씨드,정제수,탄산수,하이드롤라이즈드하이알루로닉애씨드,다이프로필렌글라이콜,부틸렌글라이콜,글리세린,자일리틸글루코사이드,안하이드로자일리톨,카프릴로일글라이신,소듐팔미토일프롤린,헥실렌글라이콜,자일리톨,사코신,1,2-헥산다이올,시트릭애씨드,카프릴릴글라이콜,포타슘솔베이트,산소,에틸헥실글리세린,토코페롤,시트랄,리날룰,리모넨",AHC 프레쉬 선스틱 스페셜 세트 (+폼 50g),"19,000원"
687,폴라초이스,https://contents.lotteon.com/itemimage/LB/PD/10/01/62/40/_2/51/97/LBPD10016240_25197_1.jpg/dims/resizef/554X554,"정제수, 글리세린, 부틸렌글라이콜, 나이아신아마이드, 폴리솔베이트20, 아데노신, 캐모마일꽃추출물, 우엉뿌리추출물, 하이드롤라이즈드호호바에스터, 소듐피씨에이, 판테놀, 소듐하이알루로네이트, 세라마이드엔피, 세라마이드에이피, 세라마이드이오피, 피토스핑고신, 콜레스테롤, 테트라헥실데실아스코베이트, 올레스-10, 소듐라우로일락틸레이트, 카프릴릴글라이콜, 헥실렌글라이콜, 소듐시트레이트, 잔탄검, 트라이소듐이디티에이, 페녹시에탄올",스킨 발란싱 포어-리듀싱 토너 190ml,"23,200원"
688,듀이트리,https://contents.lotteon.com/itemimage/LB/PD/10/01/14/58/_1/80/37/LBPD10011458_18037_1.jpg/dims/resizef/554X554,"정제수, 다이부틸아디페이트, 다이카프릴릴카보네이트, 프로판다이올, 글리세린, 부틸옥틸살리실레이트, 티타늄디옥사이드, 디에칠아미노하이드록시벤조일헥실벤조에이트, 폴리실리콘-15, 나이아신아마이드, 에칠헥실트리아존, 1,2-헥산다이올, 세테아릴올리베이트, 세테아릴알코올, 펜틸렌글라이콜, 솔비탄올리베이트, 인도멀구슬나무잎추출물, 인도멀구슬나무꽃추출물, 몰로키아잎추출물, 보리추출물, 미역추출물, 보검선인장줄기추출물, 스피룰리나 플라텐시스추출물, 감태추출물, 알바수련꽃추출물, 로즈마리잎오일, 호호바씨오일, 소듐하이알루로네이트, 자작나무수액, 베헤닐알코올, C14-22알코올, 폴리글리세릴-2카프레이트, 펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트, 수크로오스스테아레이트, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 스테아릭애씨드, C12-20알킬글루코사이드, 알루미나, 이눌린라우릴카바메이트, 글리세릴카프릴레이트, 잔탄검, 에틸헥실글리세린, 아데노신, 스쿠알란, 토코페롤, 글루코오스, 하이드록시프로필트라이모늄하이알루로네이트, 판테놀, 부틸렌글라이콜, 다이프로필렌글라이콜, 소듐팔미토일프롤린, 프룩탄, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트, 하이드롤라이즈드소듐하이알루로네이트",어반 쉐이드 모이스처 선크림 기획(+클렌징폼 50ml),"15,000원"
689,더연,https://contents.lotteon.com/itemimage/LB/PD/10/02/07/82/_3/16/06/LBPD10020782_31606_1.jpg/dims/resizef/554X554,"프로폴리스추출물(32.32%), 글리세린, 다이프로필렌글라이콜, 정제수, 꿀추출물(10.698%), 부틸렌글라이콜, 글리세레스-26, 아데노신, 소듐하이알루로네이트, 락토바실러스/콩발효추출물, 참마뿌리추출물, 흰목이버섯추출물, 알로에베라잎추출물, 브로콜리추출물, 귤껍질추출물, 키위추출물, 아보카도열매추출물, 카멜그라스추출물, 피이지-60하이드로제네이티드캐스터오일, 트레할로오스, 소듐폴리아크릴레이트, 페녹시에탄올, 향료, 에틸헥실글리세린, 다이소듐이디티에이, 황색4호, 적색504호 제주산 유채벌꿀추출물 10.69% 함유",유채벌꿀 프로폴리스 앰플 50ml [업체배송],"25,000원"
690,플로랑스네이처,https://contents.lotteon.com/itemimage/LB/PD/10/00/70/86/_1/11/35/LBPD10007086_11135_1.jpg/dims/resizef/554X554,"정제수, 글리세린, 해바라기씨오일, 코코넛야자오일, 로얄젤리, C10-18트라이글리세라이즈, 메틸헵틸아이소스테아레이트, 글리세릴스테아레이트시트레이트, 수크로오스스테아레이트, 폴리글리세릴-4코코에이트, 부틸렌글라이콜, 카프릴릭/카프릭트라이 글리세라이드, 벤질알코올, 세틸알코올, 잔탄검, 향료, 하이드롤라이즈드하이알루로닉애씨드, 소듐리시놀리에이트, 소듐하이알루로네이트, 벤조익애씨드, 레시틴, 배더락스추출물, 토코페롤, 아데노신, 소르빅애씨드, 리날룰, 소듐하이드록사이드, 레스베라트롤, 리모넨, 유제놀,99%자연유래성분",볼륨인핸싱 안티링클 데이크림 50ml,"23,900원"
691,에이에이치씨코리아,https://contents.lotteon.com/itemimage/LB/PD/10/02/17/00/_3/27/73/LBPD10021700_32773_1.jpg/dims/resizef/554X554,"정제수, 부틸렌글라이콜, 에칠헥실메톡시신나메이트, 세틸에틸헥사노에이트, 글리세린, 옥틸도데칸올, 사이클로펜타실록세인, 티타늄디옥사이드 (CI 77891), 에칠헥실살리실레이트, 사이클로헥사실록세인, 나이아신아마이드, 1,2-헥산다이올, 인도멀구슬나무잎추출물, 인도멀구슬나무꽃추출물, 아이비고드열매추출물, 호박가루, 가지열매추출물, 울금뿌리추출물, 홀리바질잎추출물, 쇠비름추출물, 참산호말추출물, 드럼스틱씨오일, 트루로즈오브예리코추출물, 락토바실러스발효물, 살비아잎추출물, 알로에베라잎추출물, 디에칠아미노하이드록시벤조일헥실벤조에이트, 트라이세테아레스-4포스페이트, 글라이콜스테아레이트, 소듐아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 글리세릴스테아레이트, 피이지-100스테아레이트, 피이지-2스테아레이트, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 포타슘세틸포스페이트, 스테아릭애씨드, 아이소헥사데칸, 팔미틱애씨드, 피이지-10다이메티콘, 카프릴릴글라이콜, 알루미늄하이드록사이드, 합성플루오르플로고파이트, 폴리솔베이트80, 에틸헥실글리세린, 트라이에톡시카프릴릴실레인, 아데노신, 솔비탄올리에이트, 미리스틱애씨드, 시트릭애씨드, 소듐시트레이트, 아라키딕애씨드, 라우릭애씨드, 마데카소사이드, 올레익애씨드, 말토덱스트린, 세테아릴알코올, 다이소듐이디티에이, 향료, 헥실신남알, 리날룰, 벤질벤조에이트, 리모넨, 부틸페닐메틸프로피오날, 제라니올, 시트로넬올",플래시 카밍크림 30ml,"6,900원"
